Review,Polarity,Town,Region,Type
"Me gustaría dar cuatro estrellas porque la pasta era excelente, pero no puedo traer yo a hacer eso después de ver la terrible práctica de saneamiento camareros. Nuestro camarero repetidamente en su mano y sacamos entonces limpiado en su camisa. Inmediatamente después él estaba poniendo...su manos sucias en el enfriador de hielo y fue entonces agarrando cubiertos. Varias veces él corrió sus manos a través de su pelo sudoroso. Comí la pasta de todos modos y fue delicioso. Mi pareja no comer sin apetito después de la grossness.Más",3.0,Sayulita,Nayarit,Restaurant
"Mi esposa y yo pasamos 9 días en este hotel en junio 20 habitación y quedamos encantados con la privacidad y servicio personalizado que nos pasó. ¡La cena era un punto destacado de cada día debido a una combinación de comida estupenda y un servicio agradable. Normalmente las comidas pueden ser redundante después de varios cenas en el mismo restaurante, pero nos quedamos encantados por cada plato que pedimos más de 8 noches. La cena en la playa era especialmente romántico. Si tienes Entrañables recuerdos de Cancún hace 20 años o Cozumel hace 10 años, y de los cruceros antes vegetación, os encantará la Isla Mujeres, Rolandi y Hotel es la manera perfecta para disfrutar de este tranquilo, relajante isla. ",5.0,Isla_Mujeres,QuintanaRoo,Hotel
"Fuimos a cenar, al principio estábamos nerviosos ya que éramos las únicas personas en el restaurante! Pero, que resultó ser la mejor parte! El personal era fantástico y la comida era maravillosa.
Volvimos el domingo para bebidas y salsa, el escenario está en la playa...y fue difícil decidir dónde mirar playa o bailarines!!! Playa es preciosa y toda la zona está muy bien mantenido <viajamos con uno de 1 años y le encantó la música y cuando ella estaba feliz así que nos!!! Muy adecuado para niños.Más",4.0,Tulum,QuintanaRoo,Restaurant
Excelente tour a Tulum..... falta atención a la  infraestructura en.la.zona de.llegada....el tren ideal para.llegar y salir de.la.zona arqueológica....definitivamente un viaje sin.igual!!!! Recomiendo ampliamente su visita!!!!,5.0,Tulum,QuintanaRoo,Attractive
"En las fotos en el sitio web este hotel parece genial. Sin embargo, cuando llegamos nos quedamos muy decepcionados por no decir más.  Como ya han dicho otros hay obras de renovación que se llevan a cabo en este hotel (que no nos comunique cuando hicimos la reserva! ).  No hay piscina, y el único acceso a una playa está cubierta de material de construcción y rodeado de ruidoso ruidos. Como ya se ha mencionado en otras críticas hay un ruido de sierras de cadena en todo el hotel, que nos hicieron sentir como vacaciones en un sitio de construcción no en una isla tropical.  tuvimos una respuesta mixta del personal de recepción - la primera dama, hablé con era patética y no estaba dispuesto a ayudar, me estaba preguntando acerca de las atracciones turísticas de la isla y lo que",1.0,Isla_Mujeres,QuintanaRoo,Hotel
"vuelta a casa después de pasar una semana maravillosa (28 de septiembre y 5Â° de octubre) en Isla Mujeres en el Nautibeach Apartamento #15. Esta unidad es una 2 dormitorio Deluxe con vistas al océano. La vista desde el balcón sin duda está a la altura de su nombre ofrece una vista increíble de la exuberante zona de jardín, la piscina y, por último, pero no menos importante, la playa y el océano. Los propietarios tienen bien decorada la unidad en un tema mexicano que complementa su vacaciones mexicanas. viajábamos con otra pareja y esta unidad de dos dormitorios ofrecen suficiente privacidad para todo el mundo. El baño wc y ducha independientes el lavabo/tocador para acomodar a más de una persona. El personal de la recepción fue muy amable y se ofreció para realizar reservas de",5.0,Isla_Mujeres,QuintanaRoo,Hotel
"Mi comentario está escrita desde una excursión en un barco como una perspectiva todo de Cozumel. No las ruinas en sí. Tenlo en cuenta si estás haciendo una excursión en cualquier barco de crucero en Cozumel, tendrá que tomar un barco hasta la costa (45 minutos, lo cual puede ser muy rocosa) y luego a un autobús que le llevará al1 1/2 horas más hasta llegar allí. Esto nos dejó a menos de una hora para ver las ruinas, que se vieron gravementeabarrotado de turistas. 0 hora para ir de compras y nuestra excursión todavía era tarde volver a la embarcación. Las mejores son las ruinas mayas en Chichen Itza más cerca de Cancún por el camino.",2.0,Tulum,QuintanaRoo,Attractive
"Nosotros rentamos un equipo de snórkel y la atención fue pésima, los chicos que estaban ahí fueron mala onda con una señora que les pidió un favor, pero ellos no quisieron hacerlo y después se rieron de ella, lo que nos molestó un montón, se paga entrada, se paga los equipos y hay que pagar por dejar las cosas en un casillero. El cenote lo encontré pequeño solo para hacer snorkel, creo que es mejor hacer buceo dentro, eso sí hay tortugas, pero siempre están escondidas debido a la gran cantidad de gente en el lugar. Eso también es molesto ya que hay un montón de gente y uno no puede estar ahí tan tranquilo, pero bueno, lo rescatable es que el cenote y el lugar es realmente bonito",2.0,Tulum,QuintanaRoo,Attractive
"¿Es un lugar hermoso para ver el lado ventoso de la isla? no pasa nada más que una caminata tranquila a lo largo de la pared del mar, fuimos de principio a fin, la mitad del camino se lavó pero me tiraron, lástima que esté tan tranquilo allí.",2.0,Isla_Mujeres,QuintanaRoo,Attractive
"Fuimos a Valle de Bravo a pasar el domingo y decidimos comer en este restaurante que es muy atracrivo a la vista, pues está enclavado en la laguna y el concepto está realmente original sin embargo, es un lugar demasiado turístico que ha dejado de...Más",2.0,Valle_de_Bravo,Estado_de_Mexico,Restaurant
"No importa que la comida que usted elija, Verde Verde proporciona una gran comida. El Verde Ensalada de ayer mismo. Es maravilloso!",4.0,Isla_Mujeres,QuintanaRoo,Restaurant
Casa de la cultura de Taxco es un edificio hermosisimo de la epoca colonial.Desde alli se promuven todo tipo de actividades relacionadas con el arte,4.0,Taxco,Guerrero,Attractive
"me agrado el servicio de todo el personal pero el wifi fue pesimo, necesitaba checar algunas cosas de mi trabajo y se desconectaba mucho, tambien  no habia nada cerca para ir a comprar, agua o algo de comer",3.0,Tlaquepaque,Jalisco,Hotel
Despues de ver Playa Paraiso de Tulum no nos deslumbro pero es muy linda igual. Nosotros alquilamos un carrito de golf y fuimos hasta ahi primero. Pusimos una lona y comimos sandwiches que llevamos pero tienen barcitos y kioscos cerca para comprar comida. Tambien pueden alquilar reposeras y consumir. El agua tiene un color hermoso y no hay mucho oleaje. La isla en general no me gusto. No es tan paradisiaca como me la imagine. Solo esta playa es la que se puede acceder. El resto son privadas o hay acantilados. No volveria,4.0,Isla_Mujeres,QuintanaRoo,Attractive
"Me gusto mucho el zasón muy Ricos los burritos con sus guisos, con un zasón de como si estubiera en ni casa un lugar agradable, y muy limpio el servicio del los empleados de 10 de verdad muy amables y con una actitud de trabajo...Más",5.0,Loreto,Baja_CaliforniaSur,Restaurant
"No estoy seguro de todo el bombo! Llegamos alrededor de las 23:00 4:15 un domingo comparándola el lugar estaba lleno! Le pedí al camarero si hay una mesa para 4 personas comparándola él groseramente respondió""tienes que registrarte tú mismo! Ah, bueno ... esperamos en el...bar y conseguí ningún tipo de servicio. Una vez que una mesa abrirse pedí un menú comparándola dijo que el camarero sólo servimos costillas en domingo. Para aquellos que no les gusta costillas o no sé no hay otra opción para comparándola digo comparándola costillas de comida y sólo costillas el domingo. Dijo que los otros de mi grupo las costillas estaban bien, hicieron caer justo en el hueso. La ensalada y pan de maíz eran buenos. Los refrescos era plana. Una vez servido nunca vimos nuestro camarero nuevo. Tiempo al anochecer de bill~el mesero tuvo la desfachatez de decir que su propina ""no estaba bastante 10%"" perdone? Su servicio no era con el 10%!!!  Supongo que para un establecimiento que ocupado y titulado comparándola ellos piensan que pueden hablar con los clientes. Espero que esta crítica lo compensa. Nunca volveremos comparándola hay muchas opciones en restaurantes tan IM con mucho mejor comida, variedad y servicio!Más",3.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Un lugar con perfecta ubicación en Tlaquepaque, pero la comida deja mucho que desear. Solo lo recomendaría para tomar un Tequila o cerveza.",2.0,Tlaquepaque,Jalisco,Restaurant
"Excelente el equipo fue muy impresionante en interactuar con personas, Christian era nuestro favorito! La comida increíble y una gran variedad de restaurantes, todos con tales personal amable y encantador. Cada noche era diferente, el entretenimiento y cantando cada noche, era muy divertido y fue una agradable vacaciones en la playa",5.0,Tulum,QuintanaRoo,Hotel
"Fuimos dos veces! Gran servicio, gran comida! También tuvimos una increíble un plato de mariscos servidos en un enorme bowl con una salsa ligeramente picante ... delicioso!",4.0,Sayulita,Nayarit,Restaurant
"Cenote muy bonito y muy poco msificado.. Estuvimos un grupo de 12 personas y apenas había cinco o seis más. Puedes disfrutar de el, relajarte o saltar. Tiene un par de saltos al agua majos. Recomendable su visita....",5.0,Valladolid,Yucatan,Attractive
"Creo que tuve mala suerte, pedí tres cosas del menú y no había, solo tomé una copa y me me fui, la copa que pedí fue deliciosa... 
Por el nivel de restaurante deberían tener de todo siempre, me encantó la violinista en vivo, podría regresar...Más",3.0,Tulum,QuintanaRoo,Restaurant
"Quizás lo perdimos, pero yo no veo ninguna razón por la que hay que ir aquí! es nada más que la punta de la mitad de la isla. No hay motivo para estar en el mapa!",2.0,Isla_Mujeres,QuintanaRoo,Attractive
"La Zebra tenía excelentes tacos de pescado y cócteles. La vista es impresionante, con vistas a una playa de arena blanca. Realmente no hay problemas aquí. El problema vino cuando nos va a pagar para el almuerzo. Por alguna razón, era efectivo ""sólo"" ese día....No había señal de mencionarlo cuando entramos (más tarde, había al menos), ni nadie avisarnos antes de ordenar. No teníamos dinero. Así que, amablemente, nos indicó el único cajero en frente del hotel. Los cargos de servicio en esa cosa eran asinine! $7 US para retirar, luego 7% de tasa de retirada en la parte superior. Sólo para darle una idea después de la transacción fue hecho, 60 dólares se retiró cerca de $100 canadienses. Concedido, estas tasas no son su culpa (así creo). Pero, cuando vas a un restaurante, los clientes generalmente no como sorpresas con respecto a sus cuentas. Sin duda este fue uno, y me hubiera gustado que nos dijeran la situación de antemano. Es 2016 - - tarjeta de crédito debería estar fácilmente disponible en todas partes.Más",2.0,Tulum,QuintanaRoo,Restaurant
"Muy mal sazón, la comida totalmente desabrida en su sabor, pedí unos chilaquiles verdes la salsa muy mal condimentada y la tortilla muy aguada acompañado con frijoles muy planos nada de sabor, definitivamente es mejor acudir a otro lugar de los muchos restaurantes que hay...Más",2.0,Sayulita,Nayarit,Restaurant
"Esta es mi segunda estancia en Ahau, aunque he visitado el restaurante muchas veces (tienen gran wi-fi).  Es una propiedad relativamente nueva en la playa de Tulum (menores de 2 años), pero completamente comprende la sensación de Tulum y ha ganado un lugar en mi corazón. Las camas son increíbles, la decoración es maravilloso (un estilo rústico pero elegante e informal), presión y temperatura es fenomenal (a veces el agua caliente puede tardar unos minutos en salir, pero una vez allí, es caliente! ), y tengo que decir que tener el aire acondicionado opción es bastante bien especialmente en verano (sólo unidades inferiores tienen a/c, lo digo).  Los ventiladores son también muy eficaz; realmente se puede hacer sin el aire acondicionado en cada mes del año, excepto las más afamadas",5.0,Tulum,QuintanaRoo,Hotel
"Buena comisa y muchoas artesanías. El clima es agradable y únicamente la pésima experiencia que tuve con el Hotel Hacienda tres vidas, me arruinó el viaje.",4.0,Tequisquiapan,Queretaro,Attractive
"Comimos en todos los lugares lujosos y caros de Punta de Mita, pero esta fue la mejor comida que tuvimos. Gente súper amigable, excelente comida, ambiente único y una adorable Pacha (el perro). Teníamos ceviche de atún, pizza de langosta y el postre del día...(el ""Janis Joplin""). Todo estaba delicioso. Recomiendo encarecidamente este lugar, ve a verlo!Más",5.0,Sayulita,Nayarit,Restaurant
